,first_disk_embedded,first_disk_t_bundle,second_disk_embedded,second_disk_t_bundle,length_first_disk,length_second_disk,length_third_disk,length_fourth_disk,length_fifth_disk,length_sixth_disk,N,fake_surface
1373,False,True,False,True,16,4,2.0,1.0,1.0,,17,True
1374,False,False,False,False,16,4,2.0,1.0,1.0,,17,True
1375,False,False,False,False,16,4,2.0,1.0,1.0,,17,True
1376,False,False,False,True,16,4,2.0,1.0,1.0,,17,True
1377,False,False,False,False,16,4,2.0,1.0,1.0,,17,True
1378,False,False,False,True,16,4,2.0,1.0,1.0,,17,True
1379,False,True,False,False,16,4,2.0,1.0,1.0,,17,True
1380,False,False,False,False,16,4,2.0,1.0,1.0,,17,True
1381,False,True,False,False,16,4,2.0,1.0,1.0,,17,True
1382,False,False,False,False,16,4,2.0,1.0,1.0,,17,True
1383,False,True,False,True,16,4,2.0,1.0,1.0,,17,True
1384,False,True,False,True,16,4,2.0,1.0,1.0,,17,True
1385,False,True,False,False,16,4,2.0,1.0,1.0,,17,True
1386,False,True,False,False,16,4,2.0,1.0,1.0,,17,True
1387,False,False,False,True,16,4,2.0,1.0,1.0,,17,True
1388,False,True,False,True,16,4,2.0,1.0,1.0,,17,True
1389,False,True,False,False,16,4,2.0,1.0,1.0,,17,True
1390,False,False,False,True,16,4,2.0,1.0,1.0,,17,True
1391,False,False,False,False,16,4,2.0,1.0,1.0,,17,True
1392,False,True,False,False,16,4,2.0,1.0,1.0,,17,True
1393,False,False,False,False,16,4,2.0,1.0,1.0,,17,True
1394,False,False,False,True,16,4,2.0,1.0,1.0,,17,True
1395,False,True,False,False,16,4,2.0,1.0,1.0,,17,True
1396,False,True,False,False,16,4,2.0,1.0,1.0,,17,True
1397,False,True,False,True,16,4,2.0,1.0,1.0,,17,True
1398,False,False,False,False,11,7,4.0,1.0,1.0,,17,True
1399,False,True,False,True,11,7,4.0,1.0,1.0,,17,True
1400,False,True,False,True,11,7,4.0,1.0,1.0,,17,True
1401,False,False,False,False,11,7,4.0,1.0,1.0,,17,True
1402,False,False,False,True,11,7,4.0,1.0,1.0,,17,True
1403,False,True,False,True,11,7,4.0,1.0,1.0,,17,True
1404,False,True,False,True,11,7,4.0,1.0,1.0,,17,True
1405,False,True,False,True,11,7,4.0,1.0,1.0,,17,True
1406,False,False,False,True,11,7,4.0,1.0,1.0,,17,True
1407,False,True,False,False,11,7,4.0,1.0,1.0,,17,True
1408,False,True,False,False,11,7,4.0,1.0,1.0,,17,True
1409,False,False,False,True,11,7,4.0,1.0,1.0,,17,True
1410,False,False,False,True,11,7,4.0,1.0,1.0,,17,True
1411,False,True,False,False,11,7,4.0,1.0,1.0,,17,True
1412,False,False,False,True,11,7,4.0,1.0,1.0,,17,True
1413,False,True,False,False,11,7,4.0,1.0,1.0,,17,True
1414,False,True,False,True,11,7,4.0,1.0,1.0,,17,True
1415,False,False,False,False,11,7,4.0,1.0,1.0,,17,True
1416,False,False,False,False,11,7,4.0,1.0,1.0,,17,True
1417,False,True,False,True,11,7,4.0,1.0,1.0,,17,True
1418,False,False,False,True,11,7,4.0,1.0,1.0,,17,True
1419,False,True,False,False,11,7,4.0,1.0,1.0,,17,True
1420,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
1421,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
1422,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
1423,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
1424,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
1425,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
1426,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
1427,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
1428,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
1429,False,False,False,False,12,7,3.0,1.0,1.0,,17,True
1430,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
1431,False,False,False,True,12,7,3.0,1.0,1.0,,17,True
1432,False,False,False,False,12,7,3.0,1.0,1.0,,17,True
1433,False,True,False,False,12,7,3.0,1.0,1.0,,17,True
1434,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
1435,False,True,False,True,12,7,3.0,1.0,1.0,,17,True
1436,False,False,False,False,12,9,1.0,1.0,1.0,,17,True
1437,False,True,False,True,12,9,1.0,1.0,1.0,,17,True
1438,False,True,False,True,12,9,1.0,1.0,1.0,,17,True
1439,False,True,False,True,12,9,1.0,1.0,1.0,,17,True
1440,False,True,False,True,12,9,1.0,1.0,1.0,,17,True
1441,False,True,False,True,12,9,1.0,1.0,1.0,,17,True
1442,False,False,False,False,12,9,1.0,1.0,1.0,,17,True
1443,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1444,False,False,False,False,12,9,1.0,1.0,1.0,,17,True
1445,False,False,False,False,12,9,1.0,1.0,1.0,,17,True
1446,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1447,False,False,False,False,12,9,1.0,1.0,1.0,,17,True
1448,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1449,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1450,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1451,False,True,False,True,12,9,1.0,1.0,1.0,,17,True
1452,False,True,False,False,12,9,1.0,1.0,1.0,,17,True
1453,False,False,False,False,12,9,1.0,1.0,1.0,,17,True
1454,False,True,False,True,12,9,1.0,1.0,1.0,,17,True
1455,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1456,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1457,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1458,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1459,False,True,False,True,12,9,1.0,1.0,1.0,,17,True
1460,False,True,False,True,12,9,1.0,1.0,1.0,,17,True
1461,False,True,False,True,12,9,1.0,1.0,1.0,,17,True
1462,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1463,False,True,False,False,12,9,1.0,1.0,1.0,,17,True
1464,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1465,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1466,False,False,False,False,12,9,1.0,1.0,1.0,,17,True
1467,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1468,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1469,False,False,False,True,12,9,1.0,1.0,1.0,,17,True
1470,False,False,False,False,14,7,1.0,1.0,1.0,,17,True
1471,False,False,False,True,14,7,1.0,1.0,1.0,,17,True
1472,False,True,False,True,14,7,1.0,1.0,1.0,,17,True
1473,False,False,False,True,14,7,1.0,1.0,1.0,,17,True
1474,False,False,False,False,14,7,1.0,1.0,1.0,,17,True
1475,False,False,False,False,14,7,1.0,1.0,1.0,,17,True
1476,False,True,False,False,14,7,1.0,1.0,1.0,,17,True
1477,False,True,False,True,14,7,1.0,1.0,1.0,,17,True
1478,False,False,False,False,14,7,1.0,1.0,1.0,,17,True
1479,False,False,False,False,14,7,1.0,1.0,1.0,,17,True
1480,False,True,False,False,14,7,1.0,1.0,1.0,,17,True
1481,False,True,False,True,14,7,1.0,1.0,1.0,,17,True
1482,False,True,False,True,14,7,1.0,1.0,1.0,,17,True
1483,False,True,False,True,14,7,1.0,1.0,1.0,,17,True
1484,False,True,False,True,14,7,1.0,1.0,1.0,,17,True
1485,False,True,False,True,14,7,1.0,1.0,1.0,,17,True
1486,False,False,False,True,14,7,1.0,1.0,1.0,,17,True
1487,False,False,False,True,14,7,1.0,1.0,1.0,,17,True
1488,False,True,False,False,14,7,1.0,1.0,1.0,,17,True
1489,False,True,False,False,14,7,1.0,1.0,1.0,,17,True
1490,False,True,False,True,14,7,1.0,1.0,1.0,,17,True
1491,False,True,False,True,14,7,1.0,1.0,1.0,,17,True
1492,False,True,False,True,14,7,1.0,1.0,1.0,,17,True
1493,False,False,False,True,14,7,1.0,1.0,1.0,,17,True
1494,False,False,False,True,14,7,1.0,1.0,1.0,,17,True
1495,False,False,False,True,14,7,1.0,1.0,1.0,,17,True
1496,False,True,False,True,14,7,1.0,1.0,1.0,,17,True
1497,False,False,False,True,14,7,1.0,1.0,1.0,,17,True
1498,False,False,False,True,14,7,1.0,1.0,1.0,,17,True
1499,False,False,False,True,14,7,1.0,1.0,1.0,,17,True
1500,False,False,False,False,14,7,1.0,1.0,1.0,,17,True
1501,False,True,False,False,14,7,1.0,1.0,1.0,,17,True
1502,False,False,False,True,14,7,1.0,1.0,1.0,,17,True
1503,False,True,False,False,14,7,1.0,1.0,1.0,,17,True
1504,False,False,False,True,14,7,1.0,1.0,1.0,,17,True
1505,False,True,False,True,14,7,1.0,1.0,1.0,,17,True
1506,False,True,False,False,14,7,1.0,1.0,1.0,,17,True
1507,False,False,False,False,14,7,1.0,1.0,1.0,,17,True
1508,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1509,False,False,False,False,13,8,1.0,1.0,1.0,,17,True
1510,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1511,False,False,False,True,13,8,1.0,1.0,1.0,,17,True
1512,False,True,False,True,13,8,1.0,1.0,1.0,,17,True
1513,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1514,False,True,False,True,13,8,1.0,1.0,1.0,,17,True
1515,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1516,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1517,False,False,False,False,13,8,1.0,1.0,1.0,,17,True
1518,False,False,False,False,13,8,1.0,1.0,1.0,,17,True
1519,False,True,False,True,13,8,1.0,1.0,1.0,,17,True
1520,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1521,False,False,False,False,13,8,1.0,1.0,1.0,,17,True
1522,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1523,False,True,False,True,13,8,1.0,1.0,1.0,,17,True
1524,False,False,False,False,13,8,1.0,1.0,1.0,,17,True
1525,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1526,False,False,False,False,13,8,1.0,1.0,1.0,,17,True
1527,False,False,False,False,13,8,1.0,1.0,1.0,,17,True
1528,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1529,False,True,False,True,13,8,1.0,1.0,1.0,,17,True
1530,False,False,False,False,13,8,1.0,1.0,1.0,,17,True
1531,False,False,False,False,13,8,1.0,1.0,1.0,,17,True
1532,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1533,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1534,False,False,False,True,13,8,1.0,1.0,1.0,,17,True
1535,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1536,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1537,False,False,False,False,13,8,1.0,1.0,1.0,,17,True
1538,False,True,False,True,13,8,1.0,1.0,1.0,,17,True
1539,False,True,False,False,13,8,1.0,1.0,1.0,,17,True
1540,False,False,False,True,13,8,1.0,1.0,1.0,,17,True
1541,False,True,False,False,12,5,5.0,1.0,1.0,,17,True
1542,False,True,False,False,12,5,5.0,1.0,1.0,,17,True
1543,False,True,False,True,12,5,5.0,1.0,1.0,,17,True
1544,False,False,False,False,12,5,5.0,1.0,1.0,,17,True
1545,False,True,False,False,12,5,5.0,1.0,1.0,,17,True
1546,False,True,False,True,12,5,5.0,1.0,1.0,,17,True
1547,False,True,False,True,12,5,5.0,1.0,1.0,,17,True
1548,False,True,False,False,12,5,5.0,1.0,1.0,,17,True
1549,False,True,False,False,10,7,5.0,1.0,1.0,,17,True
1550,False,True,False,False,10,7,5.0,1.0,1.0,,17,True
1551,False,True,False,False,10,7,5.0,1.0,1.0,,17,True
1552,False,False,False,True,10,7,5.0,1.0,1.0,,17,True
1553,False,False,False,False,10,7,5.0,1.0,1.0,,17,True
1554,False,False,False,False,10,7,5.0,1.0,1.0,,17,True
1555,False,True,False,False,10,7,5.0,1.0,1.0,,17,True
1556,False,False,False,True,10,7,5.0,1.0,1.0,,17,True
1557,False,False,False,True,10,7,5.0,1.0,1.0,,17,True
1558,False,True,False,True,10,7,5.0,1.0,1.0,,17,True
1559,False,False,False,True,10,7,5.0,1.0,1.0,,17,True
1560,False,True,False,True,10,7,5.0,1.0,1.0,,17,True
1561,False,True,False,False,10,7,5.0,1.0,1.0,,17,True
1562,False,False,False,False,10,7,5.0,1.0,1.0,,17,True
1563,False,True,False,True,10,7,5.0,1.0,1.0,,17,True
1564,False,True,False,True,10,7,5.0,1.0,1.0,,17,True
1565,False,True,False,True,10,7,5.0,1.0,1.0,,17,True
1566,False,True,False,True,10,7,5.0,1.0,1.0,,17,True
1567,False,False,False,True,10,7,5.0,1.0,1.0,,17,True
1568,False,False,False,False,10,7,5.0,1.0,1.0,,17,True
1569,False,True,False,False,10,8,4.0,1.0,1.0,,17,True
1570,False,True,False,True,10,8,4.0,1.0,1.0,,17,True
1571,False,True,False,True,10,8,4.0,1.0,1.0,,17,True
1572,False,False,False,False,10,8,4.0,1.0,1.0,,17,True
1573,False,False,False,False,10,8,4.0,1.0,1.0,,17,True
1574,False,False,False,False,10,8,4.0,1.0,1.0,,17,True
1575,False,False,False,False,10,8,4.0,1.0,1.0,,17,True
1576,False,True,False,False,10,8,4.0,1.0,1.0,,17,True
1577,False,True,False,False,10,8,4.0,1.0,1.0,,17,True
1578,False,True,False,False,10,8,4.0,1.0,1.0,,17,True
1579,False,True,False,False,10,8,4.0,1.0,1.0,,17,True
1580,False,False,False,False,10,8,4.0,1.0,1.0,,17,True
1581,False,True,False,False,10,8,4.0,1.0,1.0,,17,True
1582,False,False,False,True,10,8,4.0,1.0,1.0,,17,True
1583,False,False,False,False,10,8,4.0,1.0,1.0,,17,True
1584,False,True,False,False,10,8,4.0,1.0,1.0,,17,True
1585,False,True,False,False,10,8,4.0,1.0,1.0,,17,True
1586,False,False,False,False,10,8,4.0,1.0,1.0,,17,True
1587,False,True,False,False,10,8,4.0,1.0,1.0,,17,True
1588,False,False,False,False,10,8,4.0,1.0,1.0,,17,True
1589,False,True,False,False,10,8,4.0,1.0,1.0,,17,True
1590,False,True,False,False,10,8,4.0,1.0,1.0,,17,True
1591,False,False,False,False,10,8,4.0,1.0,1.0,,17,True
1592,False,True,False,True,10,8,4.0,1.0,1.0,,17,True
1593,False,False,False,True,12,8,2.0,1.0,1.0,,17,True
1594,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
1595,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
1596,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
1597,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
1598,False,False,False,True,12,8,2.0,1.0,1.0,,17,True
1599,False,False,False,True,12,8,2.0,1.0,1.0,,17,True
1600,False,True,False,True,12,8,2.0,1.0,1.0,,17,True
1601,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
1602,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
1603,False,False,False,True,12,8,2.0,1.0,1.0,,17,True
1604,False,True,False,True,12,8,2.0,1.0,1.0,,17,True
1605,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
1606,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
1607,False,False,False,True,12,8,2.0,1.0,1.0,,17,True
1608,False,True,False,True,12,8,2.0,1.0,1.0,,17,True
1609,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
1610,False,True,False,True,12,8,2.0,1.0,1.0,,17,True
1611,False,True,False,True,12,8,2.0,1.0,1.0,,17,True
1612,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
1613,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
1614,False,True,False,True,12,8,2.0,1.0,1.0,,17,True
1615,False,True,False,True,12,8,2.0,1.0,1.0,,17,True
1616,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
1617,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
1618,False,False,False,True,12,8,2.0,1.0,1.0,,17,True
1619,False,False,False,True,12,8,2.0,1.0,1.0,,17,True
1620,False,True,False,True,12,8,2.0,1.0,1.0,,17,True
1621,False,False,False,False,12,8,2.0,1.0,1.0,,17,True
1622,False,True,False,False,12,8,2.0,1.0,1.0,,17,True
1623,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1624,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1625,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1626,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1627,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1628,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1629,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1630,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1631,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1632,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1633,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1634,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1635,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1636,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1637,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1638,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1639,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1640,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1641,False,False,False,True,14,6,2.0,1.0,1.0,,17,True
1642,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1643,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1644,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1645,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1646,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1647,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1648,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1649,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1650,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1651,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1652,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1653,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1654,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1655,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1656,False,False,False,True,14,6,2.0,1.0,1.0,,17,True
1657,False,False,False,False,14,6,2.0,1.0,1.0,,17,True
1658,False,True,False,False,14,6,2.0,1.0,1.0,,17,True
1659,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
1660,False,False,False,False,11,9,2.0,1.0,1.0,,17,True
1661,False,False,False,False,11,9,2.0,1.0,1.0,,17,True
1662,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
1663,False,False,False,False,11,9,2.0,1.0,1.0,,17,True
1664,False,False,False,False,11,9,2.0,1.0,1.0,,17,True
1665,False,True,False,False,11,9,2.0,1.0,1.0,,17,True
1666,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
1667,False,True,False,False,11,9,2.0,1.0,1.0,,17,True
1668,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
1669,False,False,False,False,11,9,2.0,1.0,1.0,,17,True
1670,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
1671,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
1672,False,True,False,False,11,9,2.0,1.0,1.0,,17,True
1673,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
1674,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
1675,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
1676,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
1677,False,True,False,False,11,9,2.0,1.0,1.0,,17,True
1678,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
1679,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
1680,False,False,False,False,11,9,2.0,1.0,1.0,,17,True
1681,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
1682,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
1683,False,False,False,False,11,9,2.0,1.0,1.0,,17,True
1684,False,True,False,False,11,9,2.0,1.0,1.0,,17,True
1685,False,False,False,False,11,9,2.0,1.0,1.0,,17,True
1686,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
1687,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
1688,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
1689,False,False,False,True,11,9,2.0,1.0,1.0,,17,True
1690,False,True,False,True,11,9,2.0,1.0,1.0,,17,True
1691,False,True,False,False,11,9,2.0,1.0,1.0,,17,True
1692,False,False,False,False,10,6,5.0,2.0,1.0,,17,True
1693,False,True,False,False,10,6,5.0,2.0,1.0,,17,True
1694,False,False,False,False,10,6,5.0,2.0,1.0,,17,True
1695,False,True,False,False,10,6,5.0,2.0,1.0,,17,True
1696,False,True,False,False,10,6,5.0,2.0,1.0,,17,True
1697,False,False,False,False,10,6,5.0,2.0,1.0,,17,True
1698,False,True,False,False,10,6,5.0,2.0,1.0,,17,True
1699,False,False,False,False,10,6,5.0,2.0,1.0,,17,True
1700,False,False,False,True,9,7,5.0,2.0,1.0,,17,True
1701,False,False,False,True,9,7,5.0,2.0,1.0,,17,True
1702,False,True,False,True,9,7,5.0,2.0,1.0,,17,True
1703,False,True,False,True,9,7,5.0,2.0,1.0,,17,True
1704,False,False,True,True,16,3,3.0,1.0,1.0,,17,True
1705,False,True,True,True,16,3,3.0,1.0,1.0,,17,True
1706,False,False,True,True,16,3,3.0,1.0,1.0,,17,True
1707,False,True,True,True,16,3,3.0,1.0,1.0,,17,True
1708,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
1709,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1710,False,False,False,True,11,8,3.0,1.0,1.0,,17,True
1711,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
1712,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1713,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
1714,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
1715,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1716,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
1717,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
1718,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1719,False,False,False,True,11,8,3.0,1.0,1.0,,17,True
1720,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1721,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
1722,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1723,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
1724,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1725,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
1726,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1727,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
1728,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
1729,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
1730,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1731,False,False,False,True,11,8,3.0,1.0,1.0,,17,True
1732,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
1733,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1734,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
1735,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
1736,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1737,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
1738,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
1739,False,False,False,True,11,8,3.0,1.0,1.0,,17,True
1740,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
1741,False,True,False,True,11,8,3.0,1.0,1.0,,17,True
1742,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1743,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1744,False,False,False,False,11,8,3.0,1.0,1.0,,17,True
1745,False,False,False,True,11,8,3.0,1.0,1.0,,17,True
1746,False,True,False,False,11,8,3.0,1.0,1.0,,17,True
1747,False,True,False,False,11,10,1.0,1.0,1.0,,17,True
1748,False,True,False,False,11,10,1.0,1.0,1.0,,17,True
1749,False,True,False,False,11,10,1.0,1.0,1.0,,17,True
1750,False,True,False,True,11,10,1.0,1.0,1.0,,17,True
1751,False,True,False,False,11,10,1.0,1.0,1.0,,17,True
1752,False,True,False,False,11,10,1.0,1.0,1.0,,17,True
1753,False,False,False,False,11,10,1.0,1.0,1.0,,17,True
1754,False,True,False,True,11,10,1.0,1.0,1.0,,17,True
1755,False,True,False,True,11,10,1.0,1.0,1.0,,17,True
1756,False,True,False,True,11,10,1.0,1.0,1.0,,17,True
1757,False,False,False,False,11,10,1.0,1.0,1.0,,17,True
1758,False,True,False,False,11,10,1.0,1.0,1.0,,17,True
1759,False,True,False,False,11,10,1.0,1.0,1.0,,17,True
1760,False,True,False,False,11,10,1.0,1.0,1.0,,17,True
1761,False,False,False,True,11,10,1.0,1.0,1.0,,17,True
1762,False,True,False,False,11,10,1.0,1.0,1.0,,17,True
1763,False,False,False,True,11,10,1.0,1.0,1.0,,17,True
1764,False,False,False,False,11,10,1.0,1.0,1.0,,17,True
1765,False,False,False,False,11,10,1.0,1.0,1.0,,17,True
1766,False,False,False,False,11,10,1.0,1.0,1.0,,17,True
1767,False,True,False,True,11,10,1.0,1.0,1.0,,17,True
1768,False,True,False,True,11,10,1.0,1.0,1.0,,17,True
1769,False,False,False,True,11,10,1.0,1.0,1.0,,17,True
1770,False,True,False,False,11,10,1.0,1.0,1.0,,17,True
1771,False,False,False,False,11,10,1.0,1.0,1.0,,17,True
1772,False,False,False,False,11,10,1.0,1.0,1.0,,17,True
1773,False,True,False,True,11,10,1.0,1.0,1.0,,17,True
